id,ident,type,name,latitude_deg,longitude_deg,num_hangars,runaway_length,runaway_width
10049,33IS,small_airport,Howell Airport,39.54449844,-88.75759888,2,1439,6
10050,33KS,small_airport,Buena Terra Airport,39.15309906,-95.60939789,2,1412,5
10051,33KY,small_airport,Bigger (Stol) STOLport,37.61230087,-87.05690002,3,1057,5
10052,33LA,small_airport,Sky Ranch Airport,30.06959915,-91.98619843,2,1114,6
10053,33LL,small_airport,Isley Airport,39.08750153,-88.28890228,4,1288,5
45433,33LS,heliport,Heart Hospital Heliport,32.173306,-92.026389,10,,
10054,33MA,heliport,Seagate Heliport,42.55979919,-70.77230072,5,,
10055,33MI,small_airport,Great Lakes Airport,46.0666008,-88.00759888,4,1003,5
10056,33MN,small_airport,Swift Private Airport,46.09000015,-96.09700012,2,1069,7
10057,33MO,small_airport,Leaming Field,37.25139999,-94.05690002,2,1411,5
10058,33MT,heliport,Kruger Heliport,48.48059845,-114.0009995,10,,
10059,33NC,small_airport,Pettigrew Moore Aerodrome,34.42689896,-78.08940125,2,1146,5
10060,33NE,small_airport,Orr Ranch Airport,42.38610077,-102.5749969,4,1371,5
10061,33NJ,heliport,Centra State Medical Center Heliport,40.23709869,-74.31099701,5,,
45692,33NR,small_airport,Wolf Ridge Airport,35.941667,-82.506667,2,1099,7
10062,33NY,small_airport,Wayne Delp Airport,42.3995018,-73.86620331,3,1360,5
10063,33OH,small_airport,Sunset Strip,40.18529892,-83.17359924,4,1423,5
10064,33OI,small_airport,Soaring Horse Airport,41.08280182,-82.04319763,2,1234,6
10065,33OK,small_airport,Myrick Airport,35.74329037,-97.40557909,2,1156,7
10066,33OR,small_airport,Crow-Mag Airport,44.06370163,-123.3909988,3,1392,6
10067,33PA,small_airport,Sutliff Private Airport,41.16680145,-76.24970245,2,1194,7
10068,33PN,heliport,Skepton Heliport,40.38899994,-75.43800354,11,,
10069,33SC,heliport,Triad Carolinas Hospital Heliport,34.16139984,-79.75389862,10,,
10070,33TA,small_airport,Lake Bonanza Airport,30.33300018,-95.61219788,4,1482,7
10071,33TE,heliport,Sw Police Station Nr 4 Heliport,29.68860054,-95.45189667,4,,
45785,33TN,heliport,Bradley Memorial Hospital Heliport,35.178211,-84.869442,10,,
10072,33TS,heliport,Burleson County Hospital Heliport,30.52129936,-96.7161026,7,,
10073,33TX,heliport,Tgp 1 Heliport,27.74449921,-97.8463974,3,,
10074,33VA,small_airport,Fox Fire Airport,36.78430176,-79.04969788,3,1395,5
10075,33WA,small_airport,Franz Ranch Airport,47.04990005,-118.8509979,3,1245,7
10076,33WI,heliport,St Mary's Hospital Heliport,44.53219986,-88.06590271,10,,
10077,33XS,heliport,Six Mile Volunteer Fire Department Heliport,31.250292,-93.778931,7,,
10078,34AK,small_airport,Cardwell Strip,61.625,-149.2890015,4,1484,5
10079,34AR,small_airport,Woodbridge Field,35.58110046,-90.38529968,3,1489,5
10080,34AZ,small_airport,Gila River Memorial Airport,33.24340057,-111.913002,4,1054,5
10081,34CA,closed,Fiddyment Field,38.792099,-121.3730011,1,,
45964,34CD,small_airport,Elk Park Ranch Airport,40.262683,-105.448011,3,1265,7
10082,34CL,heliport,Burney Service Center Heliport,40.89459991,-121.6500015,11,,
10083,34CN,small_airport,Bonanza Hills Airport,37.52349854,-120.3980026,3,1138,6
10084,34CO,small_airport,Simons Airport,39.71640015,-104.7320023,2,1382,5
10085,34FA,seaplane_base,Gezik Seaplane Base,28.25189972,-80.66889954,3,,
10086,34FD,small_airport,Blue Ridge Flightpark Airport,28.85720062,-80.90699768,3,1267,7
10087,34FL,small_airport,Ellis Agricultural Field,30.96549988,-86.30269623,2,1423,5
10088,34G,small_airport,Merillat Airport,41.97499847,-83.92520142,2,1163,6
10089,34GA,heliport,Cobb General Hospital Heliport,33.8572998,-84.60720062,9,,
45382,34ID,small_airport,Freeman Creek Airport,46.570333,-116.343611,4,1328,5
10090,34II,small_airport,Burk Personal Use Airport,40.05059814,-85.60279846,4,1446,7
10091,34IL,small_airport,G. Bray Airport,40.36249924,-90.10849762,2,1015,5
10092,34IN,small_airport,Windy P Ridge Airport,40.34030151,-85.01799774,3,1276,5
10093,34IS,small_airport,Jim Wehrli Memorial Airport,41.44480133,-88.71669769,2,1052,6
10094,34KS,heliport,St Joseph Heliport,37.67169952,-97.29119873,9,,
10095,34KY,small_airport,Lone Pine Aerodrome,36.91249847,-86.78279877,3,1298,7
10096,34LA,small_airport,Swamp Smith Airport,30.77160072,-93.27130127,4,1264,5
10097,34LL,heliport,Il Dept of Corrections/Lawrence County Heliport,38.72829819,-87.90809631,3,,
10098,34LS,small_airport,Coastal Ridge Airpark,30.02890015,-92.01450348,3,1333,6
10099,34MA,heliport,Crowhurst Heliport,42.57630157,-70.73889923,7,,
10100,34MI,small_airport,De Witt Property Airport,43.10029984,-86.2233963,4,1196,7
10101,34MN,seaplane_base,Peil/Juliar Seaplane Base,44.95999908,-93.6493988,3,,
10102,34MO,heliport,Cyanamid-Hannibal Heliport,39.83250046,-91.44020081,3,,
10103,34MS,small_airport,Colle Field,30.47380066,-88.69619751,3,1307,5
10104,34NC,heliport,Carolinas Medical Center Heliport,35.20560074,-80.84169769,12,,
10105,34ND,small_airport,Plath Farms Airport,46.7057991,-97.15650177,3,1179,6
10106,34NE,small_airport,Evans Ranch Airport,41.22389984,-100.9349976,3,1430,7
10107,34NH,heliport,Stone Song Heliport,42.81470108,-71.66110229,3,,
10108,34NJ,heliport,Chilton Memorial Hospital Heliport,40.957901,-74.30960083,5,,
10109,34NY,small_airport,Hendershot Airport,43.2901001,-77.82730103,4,1464,6
10110,34OH,small_airport,Arend Airport,41.25699997,-84.64160156,2,1056,7
10111,34OI,small_airport,Snoddy Air Strip,40.69449997,-82.11789703,3,1158,5
10112,34OK,small_airport,Double Bar S Ranches Airport,35.90010071,-96.5503006,3,1283,5
10113,34OR,heliport,Providence Medical Center Heliport,45.52819824,-122.6119995,8,,
10114,34PA,small_airport,Waltz Airport,39.76070023,-77.19300079,2,1451,7
45774,34PN,small_airport,Fox Field,40.485556,-77.220556,4,1277,5
10115,34TA,small_airport,Jsi Airport,33.167099,-96.48719788,2,1206,7
10116,34TE,small_airport,Bee Creek Airport,32.23210144,-97.00859833,3,1269,7
10117,34TS,small_airport,Canyon Lake Airport,29.91580009,-98.24749756,4,1460,6
10118,34TX,heliport,Buckmaster Heliport,32.6271019,-97.78359985,9,,
10119,34U,small_airport,Yuba Airport,44.83890152,-85.43119812,4,1314,7
10120,34VA,heliport,Loudoun Hospital Center Heliport,39.07720184,-77.47640228,5,,
10121,34WA,heliport,Orbit Heliport,45.56790161,-122.3190002,3,,
10122,34WI,small_airport,Thiessen Field,43.4178009,-89.76540375,4,1379,7
10123,34XS,small_airport,Flying Hare Airport,30.391944,-95.538611,2,1054,7
10124,35AK,heliport,Seal Island Heliport,70.49220276,-148.6950073,11,,
10125,35AR,small_airport,Black Horse Landing Ultralightport,36.35639954,-93.68630219,2,1016,6
10126,35AZ,small_airport,Continental Airport,31.84370041,-110.9769974,2,1431,6
10127,35C,small_airport,Wells Airport,43.1283989,-85.50530243,4,1426,6
10128,35CA,heliport,Los Angeles County/USC Medical Center Heliport,34.0575,-118.208056,4,,
10129,35CL,small_airport,Flying M Ranch Airport,37.23189926,-120.4789963,4,1104,7
10130,35CN,small_airport,Farnsworth Ranch Airstrip,39.09989929,-121.9339981,2,1291,6
10131,35CO,small_airport,Lone Tree Ranch Airport,38.88199997,-103.8089981,3,1198,6
10132,35FA,small_airport,Rimes Lakecrest Airport,29.46789932,-82.15879822,3,1350,5
10133,35FD,small_airport,Rush Airport,29.6923008,-82.72920227,2,1079,7
10134,35FL,heliport,St Vincent's Medical Center Heliport,30.30879974,-81.68979645,11,,
10135,35GA,heliport,Buford Precinct Heliport,34.09790039,-84.01239777,6,,
10136,35II,small_airport,Brown Airport,41.54230118,-85.84190369,3,1471,6
10137,35IL,small_airport,Clarion Field,41.53390121,-89.20279694,3,1033,7
10138,35IN,small_airport,Ellison Airport,40.29449844,-85.94249725,3,1080,5
10139,35IS,small_airport,Enoch Airport,39.52840042,-88.76399994,2,1050,6
10140,35JY,balloonport,Cyber Density Balloon Spot Balloonport,40.43439865,-74.63469696,1,,
10141,35KS,small_airport,Selby Farm Airport,37.53359985,-97.31169891,4,1103,6
10142,35KY,small_airport,Welcome Field,36.71120071,-86.63610077,3,1061,6
10143,35L,small_airport,Carriage Lane Airport,42.46450043,-84.03500366,2,1371,5
10144,35LA,small_airport,Ms Pats Airport,29.97450066,-92.17610168,2,1125,7
10145,35LL,heliport,Crawford Memorial Hospital Heliport,39.01589966,-87.75,8,,
10146,35LS,heliport,The Bluffs Heliport,30.80310059,-91.24490356,12,,
10147,35M,heliport,Vortex Heliport,30.3885994,-89.16529846,10,,
10148,35MA,heliport,Idlewide Heliport,42.55799866,-70.81259918,7,,
10149,35ME,small_airport,Matinicus Island Airport,43.87110138,-68.89330292,4,1227,6
10150,35MI,small_airport,Law Field,42.63389969,-84.9858017,3,1492,5
10151,35MN,small_airport,Wipline Airport,44.81549835,-93.0134964,4,1236,6
10152,35MO,heliport,Camp Clark Army Heliport,37.81669998,-94.30020142,6,,
10153,35NC,small_airport,Johnston Airport,35.53829956,-80.75140381,4,1044,6
10154,35NE,small_airport,Shelburnes Airport,41.04999924,-101.8050003,3,1253,5
45522,35NH,seaplane_base,Cobbetts Pond Seaplane Base,42.806914,-71.275853,3,,
10155,35NJ,heliport,Mid-State Heliport,40.60039902,-75.7193985,3,,
10156,35NY,small_airport,Ciszak Airport,42.51259995,-78.73529816,2,1188,6
10157,35OH,heliport,Gainey Heliport,40.81869888,-81.5236969,11,,
10158,35OI,heliport,Fawcett Center For Tomorrow Heliport,40.01060104,-83.01879883,8,,
10159,35OK,small_airport,Schumacher Field,35.5,-99.03559875,3,1276,6
10160,35OL,small_airport,Henderson Farm Airport,36.6330986,-99.15119934,2,1292,6
10161,35OR,small_airport,Freight Wagon Field,44.19260025,-121.1790009,3,1128,7
10162,35PA,heliport,Spring Land Heliport,40.39369965,-75.16429901,7,,
10163,35PN,heliport,Sabinsville-Consolidated Heliport,41.87260056,-77.52050018,7,,
10164,35TA,heliport,Texas Health Presbyterian Hospital Plano Heliport,33.04349899,-96.83719635,10,,
10165,35TE,heliport,Ne Police Station Nr 2 Heliport,29.81329918,-95.33630371,7,,
10166,35TS,small_airport,Hempstead Gliderport,30.1215992,-96.08660126,3,1206,7
10167,35TX,small_airport,Flying B Ranch Airstrip,32.48400116,-99.82559967,4,1087,7
10168,35VA,heliport,CMH Medical Heliport,36.73429871,-78.13439941,9,,
10169,35WA,small_airport,Fisher Ranch Airport,46.74990082,-118.4179993,4,1064,7
10170,35WI,small_airport,Barker Strip,42.74560165,-88.43759918,4,1327,5
10171,35XS,heliport,Nocona General Hospital Heliport,33.77809906,-97.7322998,8,,
10172,36AK,small_airport,Flyway Farm Airstrip,61.34329987,-150.0670013,2,1488,6
10173,36AR,small_airport,David Stanley Memorial Airport,35.20640182,-91.31890106,2,1469,5
10174,36AZ,small_airport,Valley Farms Airport,32.99369812,-111.4509964,2,1007,7
10175,36CA,small_airport,Stone Land County Airport,36.13190079,-119.9860001,2,1137,7
10176,36CL,heliport,Tri-City Hospital Heliport,33.18529892,-117.2910004,4,,
10177,36CN,small_airport,Blackwell Land Company Inc Airport,35.63639832,-120.0090027,3,1300,6
10178,36CO,small_airport,Fat Chance Airport,39.10609818,-104.5439987,3,1459,5
10179,36FA,heliport,Magic Air Adventure Heliport,28.33419991,-81.48919678,3,,
10180,36FD,heliport,Bay Helicopters Heliport,30.19379997,-85.66130066,3,,
10181,36FL,heliport,Mease Hospital Countryside Heliport,28.03890038,-82.707901,10,,
10182,36GA,small_airport,Lola Landing Airport,33.73009872,-83.97460175,3,1482,5
10183,36H,seaplane_base,Squaw Harbor Seaplane Base,55.23329926,-160.552002,3,,
45380,36ID,heliport,Dorothy Roeber Memorial Heliport,43.8072,-115.1308,9,,
10184,36II,small_airport,Newby Landing Airport,39.84120178,-86.34860229,3,1285,7
10185,36IL,heliport,Batchtown Heliport,39.03359985,-90.66609955,3,,
10186,36IN,small_airport,Peterson Ultralightport,41.53620148,-86.44390106,2,1041,6
10187,36IS,small_airport,Gillen Airport,40.92639923,-90.73120117,3,1035,5
10188,36KS,small_airport,White Farms Airport,37.47480011,-95.34359741,4,1167,5
10189,36KY,small_airport,Arnolds Airport,37.6556015,-85.15380096,2,1496,7
10190,36LA,heliport,Lafayette Training Center - Cusa Heliport,30.16580009,-92.05870056,8,,
10191,36LL,heliport,Calhoun Medical Center Heliport,39.15890121,-90.62220001,9,,
10192,36LS,heliport,Squires Heliport,29.90250015,-91.70500183,9,,
10193,36MI,small_airport,Tecumseh Products Airport,42.03269958,-83.87830353,4,1436,6
10194,36MN,small_airport,Wagner Farm Airport,46.67160034,-96.57530212,4,1442,7
10195,36MO,small_airport,Harrison Private Airport,37.85279846,-91.64679718,2,1141,7
10196,36NC,small_airport,Greensboro North Airport,36.25360107,-79.90809631,3,1478,7
10197,36NE,small_airport,Frevert Airstrip,42.5141983,-97.5809021,2,1015,7
10198,36NH,heliport,Long Pond Landing Heliport,42.70080185,-71.37110138,3,,
10199,36NJ,heliport,Colliers Mills Heliport,40.06340027,-74.44129944,10,,
10200,36NY,small_airport,Dew Airpark,42.23590088,-78.21170044,3,1367,7
10201,36OH,small_airport,Wright's Field,40.19029999,-81.97399902,2,1383,6
10202,36OI,small_airport,Verhoff Airport,41.07310104,-84.21269989,4,1087,7
10203,36OK,small_airport,Jones Air Park,35.27230072,-96.88169861,2,1263,5
10204,36OR,small_airport,Jasper Ridge Airstrip,44.00329971,-122.8799973,2,1244,7
10205,36PA,heliport,Episcopal Hospital Heliport,39.99010086,-75.13050079,4,,
10206,36PN,heliport,Us Army Reserve Center Heliport,39.96680069,-75.45240021,8,,
10207,36TA,heliport,G W Heliport,29.55330086,-98.49199677,4,,
10208,36TE,heliport,Nw Police Station Nr 5 Heliport,29.85689926,-95.53939819,12,,
10209,36TN,small_airport,Ruckman Field,36.47700119,-87.13980103,2,1498,7
10210,36TS,heliport,4BH Heliport,30.71879959,-97.77330017,5,,
10211,36TX,small_airport,Bevoni-Flying B Airport,33.72090149,-96.86139679,4,1273,6
10212,36VA,heliport,Carilion Westlake Center Heliport,37.115861,-79.718361,8,,
45870,36VT,seaplane_base,North Hero Passage Seaplane Base,44.854722,-73.285556,3,,
10213,36WA,small_airport,Bob's Field,45.95640182,-121.4980011,2,1324,6
10214,36WI,small_airport,Holland Air Park,44.03219986,-91.29959869,4,1469,7
10215,36XS,small_airport,Flying F Airport,33.87770081,-97.72979736,3,1373,5
10216,37AR,small_airport,Beech Creek Airport,33.18249893,-91.62830353,2,1478,6
10217,37AZ,small_airport,Sarita Airport,32.93560028,-111.4850006,3,1373,5
10218,37CA,small_airport,Billy Joe Airport,33.50699997,-117.0709991,3,1064,7
10219,37CL,small_airport,Lyall-Roberts Airport,33.32450104,-116.9899979,4,1423,5
10220,37CN,small_airport,Arnold Ranch Airport,36.91439819,-119.7860031,2,1452,7
10221,37CO,heliport,Ash Mesa Heliport,38.56719971,-107.9960022,4,,
10222,37FA,heliport,Florida Hospital Heliport,28.57559967,-81.36840057,12,,
10223,37FD,heliport,Ringhaver Heliport,27.98889923,-80.6269989,7,,
10224,37FL,small_airport,Flying Harness Farms Airport,29.71859932,-82.84459686,2,1012,6
10225,37GA,small_airport,Blue Bird Field,34.90039825,-84.77850342,4,1338,7
10226,37I,small_airport,Troy Skypark Airport,39.99089813,-84.27050018,2,1296,6
45384,37ID,small_airport,Hungry Ridge Ranch Airport,45.782417,-115.938,2,1467,7
10227,37II,small_airport,Winn Field,41.17559814,-86.37359619,4,1337,5
10228,37IL,small_airport,Minder Airport,40.13339996,-89.32510376,3,1270,5
10229,37IN,small_airport,Felix Airport,40.29169846,-86.78029633,2,1241,7
10230,37IS,small_airport,Hilbert Airport,42.3321991,-88.60559845,2,1093,5
10231,37KS,small_airport,Bar P Ranch Airport,37.48199844,-96.33779907,2,1041,7
10232,37KY,heliport,Uk Hospital Heliport,38.03089905,-84.50830078,11,,
10233,37LA,small_airport,Wayne Brown Airport,31.72769928,-91.582901,3,1299,6
10234,37LL,small_airport,Dale Curten Farm Airport,38.04779816,-89.99710083,2,1243,5
10235,37LS,heliport,Vortex 2 Heliport,30.03019905,-91.87210083,7,,
10236,37M,small_airport,Hornersville Memorial Airport,36.04169846,-90.15010071,3,1299,7
45471,37MA,heliport,Hanson Heliport,42.122778,-72.423611,11,,
10237,37MI,small_airport,Handleman Sky Ranch Airport,42.85279846,-83.22769928,4,1247,7
10238,37MN,small_airport,Nagel and Schultz Airport,44.5821991,-93.8015976,4,1177,5
10239,37MO,small_airport,Mayes Homestead Airport,39.57500076,-94.18360138,2,1370,7
10240,37N,small_airport,Garrison Dam Recreational Airpark,47.48310089,-101.4089966,3,1394,5
10241,37NC,heliport,Valdese General Hospital Heliport,35.74810028,-81.52249908,10,,
10242,37ND,small_airport,Sunset Strip,47.23199844,-102.5090027,4,1298,7
10243,37NE,small_airport,Watermeier Airport,40.60779953,-96.30780029,2,1019,5
10244,37NJ,heliport,Deepwater Heliport,39.69760132,-75.49490356,9,,
10245,37NY,heliport,Cuba Memorial Hospital Heliport,42.22090149,-78.2664032,6,,
10246,37OH,heliport,Southwest General Hospital Heliport,41.3708992,-81.79489899,5,,
10247,37OI,small_airport,Cole Airfield,40.82509995,-82.79679871,2,1334,5
10248,37OK,heliport,Valley View Hospital Heliport,34.77619934,-96.63330078,5,,
10249,37OR,small_airport,Vey Sheep Ranch Airport,45.09320068,-118.3990021,4,1424,5
10250,37PA,small_airport,Roadcap Airport,40.78839874,-77.10610199,2,1303,5
45750,37PN,heliport,Hanover Hospital Heliport,39.807778,-76.983889,9,,
10251,37S,small_airport,Fort Peck Airport,48.00500107,-106.4820023,3,1145,7
10252,37TA,heliport,Texas Health Presbyterian Hospital Dallas Heliport,32.880403,-96.761389,9,,
10253,37TE,small_airport,Johnnie Volk Field,29.36020088,-95.00990295,4,1334,7
10254,37TN,heliport,Univ of Tennessee Lifestar Sweetwater Heliport,35.6094017,-84.45529938,9,,
10255,37TS,small_airport,Skinner Airport,32.99069977,-96.04000092,3,1367,7
10256,37TX,small_airport,Yates Field,31.32159996,-98.86560059,4,1319,6
10257,37VA,heliport,St. Mary's Hospital Heliport,37.570278,-77.502778,5,,
10258,37VT,small_airport,Brisson Airport,43.86859894,-73.31809998,2,1064,6
10259,37WA,small_airport,Baumann Farm Inc. Airport,46.83179855,-118.461998,4,1279,6
10260,37WI,small_airport,Docken Field,42.99110031,-89.75350189,2,1363,6
10261,37X,small_airport,Skydive Houston Airport,29.99340057,-95.93029785,4,1249,6
10262,37XS,small_airport,Lake Whitney Country Club Airport,32.00019836,-97.41699982,3,1169,5
10263,38AK,small_airport,Mels Airport,61.5625,-149.6679993,2,1110,7
10264,38AR,small_airport,Williams Field,36.11880112,-94.46820068,2,1491,5
10265,38AZ,small_airport,Peabody Bedard Field,36.47169876,-110.4179993,3,1076,7
10267,38C,small_airport,Cain Field,43.59999847,-85.49310303,2,1216,7
10268,38CA,small_airport,Cashen Airport,35.6916008,-119.4889984,4,1106,5
10269,38CL,small_airport,Riego Flight Strip,38.7541008,-121.5630035,2,1284,7
10270,38CN,small_airport,Sanborn Airport,39.10929871,-121.8840027,4,1326,7
10271,38CO,heliport,Basin Clinic Heliport,38.21860123,-108.276001,9,,
10272,38FA,small_airport,Blue Springs Airport,30.48349953,-83.24990082,3,1173,5
10273,38FD,heliport,Griffin's Main Office Heliport,27.73699951,-81.53199768,5,,
10274,38FL,heliport,Flagler Hospital Heliport,29.86219978,-81.3167038,11,,
10275,38GA,heliport,Lanier Park Hospital Heliport,34.31969833,-83.79669952,4,,
10276,38I,small_airport,Weller Airport,40.09120178,-83.68939972,3,1395,6
45949,38ID,small_airport,Sky Ranch North Airport,43.50944444,-116.6679167,3,1295,7
45417,38II,small_airport,Hampton Field,39.728611,-86.823056,3,1096,7
10277,38IL,heliport,Abraham Lincoln Memorial Hosp Heliport,40.14979935,-89.37120056,6,,
10278,38IN,small_airport,Fuller Field,39.90200043,-86.36309814,2,1240,6
10279,38IS,small_airport,Winchester Airport,40.58200073,-91.35849762,2,1221,7
10280,38K,small_airport,Lucas Airport,39.06200027,-98.52529907,4,1161,6
10281,38KS,small_airport,Savute Airport,37.77780151,-97.27749634,4,1187,6
10282,38KY,heliport,Grant County Hospital Heliport,38.63589859,-84.56860352,5,,
10283,38LA,small_airport,Whiteville Airport,30.78440094,-92.18229675,3,1239,7
10284,38LL,heliport,Gateway Regional Medical Center Heliport,38.70830154,-90.14389801,5,,
10285,38LS,small_airport,Ace Flying Airport,30.23670006,-91.82969666,4,1430,7
10286,38MI,small_airport,Chicora Field,42.46689987,-85.97920227,2,1151,7
10287,38MN,small_airport,Chandler Personal Use Airport,47.41109848,-94.77249908,3,1297,6
10288,38MO,small_airport,Barber Airport,39.25559998,-90.85569763,2,1215,6
10289,38N,small_airport,Smyrna Airport,39.30360031,-75.58390045,3,1046,6
